0.025398557191443023,-0.02649607413434278,0.014587123794889969,0.21533480899228868,-0.14152710548768246,-0.16157336354664495,0.12926419610473275,-0.11708718031055577,0.05277375474823295,-0.08842502418682772
0.2254102805430151,0.3496424306830005,0.08202863240899386,0.47436781785335286,-0.4068517762334495,0.004762750338190329,0.2771104427464362,-0.28975497994875105,0.3991422045834842,-0.2184123224970113
-0.6610048301733638,-0.5172452679014276,0.1056016503037606,0.2515168259770942,-0.6738304887124463,-0.16130013646151084,-0.04608052043585029,-0.4598208851827991,0.07537485237154913,0.26649651521236056
0.008186307433848485,0.1556962727169505,-0.3492498234426561,0.02499690776044596,0.04787246168605273,-0.16378850730785077,0.13012096893445185,-0.15698056875132504,0.3869237522952518,0.3506443418108667
-0.1732407116214845,0.34142329819419165,-0.4106197701361799,0.18166859167709407,-0.0014343750604889991,-0.28127498646621657,0.04727033497815387,0.10280983497087254,-0.2758331444137372,0.10717737084122589
-0.5531256836158256,0.2232415911735612,0.30031016435220137,0.1986486558773577,0.37381344053902466,-0.19262132690252295,0.0385597567030345,0.2517769914728731,-0.19869736984749287,0.10374802830900104
-0.05880525977208001,-0.07077891274453799,-0.06579669850970003,-0.06431791986294325,0.13030624576349964,-0.16483683602078608,-0.3590334575812651,-0.11316486158205451,0.012195420905921841,0.337246456283122
0.061883096751876684,0.07685191965821936,-0.08314208798339699,0.0036976333565662835,-0.12275514883295113,0.04646819225786758,0.12861719774554312,-0.028725793415053363,0.10088997661430617,-0.1534682014071023
-0.012189241732823443,-0.09251295168314069,-0.24646057149141692,0.19993854050088775,0.06881465480134366,-0.003230560594275763,0.022797264334270744,-0.36241559466977163,0.15803048207402282,-0.4090249765689763
0.3626203685205736,0.11778435408098839,0.1799153183637423,-0.1606831931030238,-0.10289334012905837,0.022435114570537967,0.12719167213534804,-0.030510642613010373,0.22641654697424154,-0.23013730134153842
-0.14087655314918204,0.04549106006439066,-0.02401114112039213,0.1365899446344622,-0.1460308974021657,-0.14727042252297567,-0.06053767688924915,0.2113715972381612,-0.34246008043668663,-0.2601977893986413
